source,soccerbase_game_id,date,competition,season,tab,stage,home_team,away_team,team,opponent,is_home,player_id,player_name,card_type,minute,event_source,source_url
soccerbase,878878,2023-07-09,CONCACAF Gold Cup,2023,Knockout Stages,Quarter-finals,Guatemala,Jamaica,Jamaica,Guatemala,0,101068,C Burke,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015&tab=tab-2445
soccerbase,878877,2023-07-09,CONCACAF Gold Cup,2023,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Mexico,Costa Rica,1,96890,E Alvarez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015&tab=tab-2445
soccerbase,878877,2023-07-09,CONCACAF Gold Cup,2023,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Costa Rica,Mexico,0,59817,F Calvo,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015&tab=tab-2445
soccerbase,878877,2023-07-09,CONCACAF Gold Cup,2023,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Costa Rica,Mexico,0,51618,C Borges,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015&tab=tab-2445
soccerbase,878877,2023-07-09,CONCACAF Gold Cup,2023,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Costa Rica,Mexico,0,111333,W Azofeifa,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=2015&tab=tab-2445
soccerbase,784533,2019-06-24,CONCACAF Gold Cup,2019,default,Group A Matches and results,Martinique,Mexico,Martinique,Mexico,1,103410,C Jougon,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784533,2019-06-24,CONCACAF Gold Cup,2019,default,Group A Matches and results,Martinique,Mexico,Martinique,Mexico,1,103362,Y Thimon,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784533,2019-06-24,CONCACAF Gold Cup,2019,default,Group A Matches and results,Martinique,Mexico,Martinique,Mexico,1,101554,J Delem,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784533,2019-06-24,CONCACAF Gold Cup,2019,default,Group A Matches and results,Martinique,Mexico,Mexico,Martinique,0,43835,A Guardado,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784532,2019-06-23,CONCACAF Gold Cup,2019,default,Group A Matches and results,Canada,Cuba,Canada,Cuba,1,44433,S Arfield,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784532,2019-06-23,CONCACAF Gold Cup,2019,default,Group A Matches and results,Canada,Cuba,Cuba,Canada,0,97358,J Piedra,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784532,2019-06-23,CONCACAF Gold Cup,2019,default,Group A Matches and results,Canada,Cuba,Cuba,Canada,0,120828,D Morejon,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784532,2019-06-23,CONCACAF Gold Cup,2019,default,Group A Matches and results,Canada,Cuba,Cuba,Canada,0,120140,L Paradela,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784526,2019-06-20,CONCACAF Gold Cup,2019,default,Group A Matches and results,Cuba,Martinique,Cuba,Martinique,1,84715,D Luis,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784526,2019-06-20,CONCACAF Gold Cup,2019,default,Group A Matches and results,Cuba,Martinique,Cuba,Martinique,1,97359,E Rizo,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784526,2019-06-20,CONCACAF Gold Cup,2019,default,Group A Matches and results,Cuba,Martinique,Cuba,Martinique,1,97359,E Rizo,red,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784526,2019-06-20,CONCACAF Gold Cup,2019,default,Group A Matches and results,Cuba,Martinique,Cuba,Martinique,1,120293,A Alvarez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784526,2019-06-20,CONCACAF Gold Cup,2019,default,Group A Matches and results,Cuba,Martinique,Cuba,Martinique,1,120831,K Espino,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784526,2019-06-20,CONCACAF Gold Cup,2019,default,Group A Matches and results,Cuba,Martinique,Martinique,Cuba,0,53354,J Marveaux,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784526,2019-06-20,CONCACAF Gold Cup,2019,default,Group A Matches and results,Cuba,Martinique,Martinique,Cuba,0,54919,S Camille,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784526,2019-06-20,CONCACAF Gold Cup,2019,default,Group A Matches and results,Cuba,Martinique,Martinique,Cuba,0,120191,M Biron,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784527,2019-06-20,CONCACAF Gold Cup,2019,default,Group A Matches and results,Mexico,Canada,Canada,Mexico,0,103008,M Kaye,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784520,2019-06-16,CONCACAF Gold Cup,2019,default,Group A Matches and results,Canada,Martinique,Canada,Martinique,1,70507,S Piette,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784520,2019-06-16,CONCACAF Gold Cup,2019,default,Group A Matches and results,Canada,Martinique,Martinique,Canada,0,101554,J Delem,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784521,2019-06-16,CONCACAF Gold Cup,2019,default,Group A Matches and results,Mexico,Cuba,Cuba,Mexico,0,120832,L Morris,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703
soccerbase,784535,2019-06-25,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Haiti,Costa Rica,Haiti,Costa Rica,1,91430,J Desire,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784535,2019-06-25,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Haiti,Costa Rica,Costa Rica,Haiti,0,86164,R Leal,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784535,2019-06-25,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Haiti,Costa Rica,Costa Rica,Haiti,0,34964,A Saborio,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784534,2019-06-24,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Bermuda,Nicaragua,Bermuda,Nicaragua,1,100858,L Simmons,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784534,2019-06-24,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Bermuda,Nicaragua,Nicaragua,Bermuda,0,120692,B Bonilla,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784534,2019-06-24,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Bermuda,Nicaragua,Nicaragua,Bermuda,0,119059,K Serapio,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784529,2019-06-21,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Costa Rica,Bermuda,Costa Rica,Bermuda,1,59819,O Duarte,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784529,2019-06-21,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Costa Rica,Bermuda,Costa Rica,Bermuda,1,52549,B Ruiz,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784529,2019-06-21,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Costa Rica,Bermuda,Bermuda,Costa Rica,0,120288,J Bather,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784529,2019-06-21,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Costa Rica,Bermuda,Bermuda,Costa Rica,0,120835,W Ming,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784528,2019-06-21,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Nicaragua,Haiti,Nicaragua,Haiti,1,101789,O Lopez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784528,2019-06-21,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Nicaragua,Haiti,Nicaragua,Haiti,1,119059,K Serapio,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784528,2019-06-21,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Nicaragua,Haiti,Haiti,Nicaragua,0,70322,W Guerrier,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784528,2019-06-21,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Nicaragua,Haiti,Haiti,Nicaragua,0,83485,C Arcus,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784528,2019-06-21,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Nicaragua,Haiti,Haiti,Nicaragua,0,91330,D Etienne Jr.,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784528,2019-06-21,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Nicaragua,Haiti,Haiti,Nicaragua,0,110416,F Pierrot,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784523,2019-06-17,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Costa Rica,Nicaragua,Costa Rica,Nicaragua,1,74838,K Waston,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784523,2019-06-17,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Costa Rica,Nicaragua,Nicaragua,Costa Rica,0,101752,L Copete,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784522,2019-06-16,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Haiti,Bermuda,Haiti,Bermuda,1,70322,W Guerrier,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784522,2019-06-16,CONCACAF Gold Cup,2019,default: B,Group B Matches and results,Haiti,Bermuda,Bermuda,Haiti,0,120282,J Donawa,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_1
soccerbase,784537,2019-06-26,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Honduras,El Salvador,Honduras,El Salvador,1,83971,H Figueroa,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784537,2019-06-26,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Honduras,El Salvador,El Salvador,Honduras,0,95843,B Tamacas,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784536,2019-06-26,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Curacao,Curacao,Jamaica,0,56704,J Antonia,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784530,2019-06-22,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,El Salvador,Jamaica,El Salvador,Jamaica,1,89198,R Dominguez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784530,2019-06-22,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,El Salvador,Jamaica,El Salvador,Jamaica,1,89200,J Jimenez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784530,2019-06-22,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,El Salvador,Jamaica,El Salvador,Jamaica,1,70579,D Ceren,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784530,2019-06-22,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,El Salvador,Jamaica,Jamaica,El Salvador,0,100455,D Lowe,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784530,2019-06-22,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,El Salvador,Jamaica,Jamaica,El Salvador,0,91412,J Flemmings,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784530,2019-06-22,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,El Salvador,Jamaica,Jamaica,El Salvador,0,70172,D Orgill,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784524,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Curacao,El Salvador,Curacao,El Salvador,1,111373,J Carolina,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784524,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Curacao,El Salvador,Curacao,El Salvador,1,80109,G van Kessel,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784524,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Curacao,El Salvador,Curacao,El Salvador,1,103325,Shermaine Martina,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784524,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Curacao,El Salvador,El Salvador,Curacao,0,76820,N Bonilla,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784525,2019-06-18,CONCACAF Gold Cup,2019,default: C,Group C Matches and results,Jamaica,Honduras,Honduras,Jamaica,0,83962,A Elis,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1703&tab_id=2091&roundTab=roundTab_2
soccerbase,784543,2019-07-04,CONCACAF Gold Cup,2019,Knockout Stages,Semi-finals,Jamaica,USA,Jamaica,USA,1,67201,J Watson,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784543,2019-07-04,CONCACAF Gold Cup,2019,Knockout Stages,Semi-finals,Jamaica,USA,Jamaica,USA,1,91412,J Flemmings,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784543,2019-07-04,CONCACAF Gold Cup,2019,Knockout Stages,Semi-finals,Jamaica,USA,Jamaica,USA,1,115948,P Vassell,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784543,2019-07-04,CONCACAF Gold Cup,2019,Knockout Stages,Semi-finals,Jamaica,USA,USA,Jamaica,0,102803,W McKennie,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784543,2019-07-04,CONCACAF Gold Cup,2019,Knockout Stages,Semi-finals,Jamaica,USA,USA,Jamaica,0,49192,J Altidore,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784542,2019-07-03,CONCACAF Gold Cup,2019,Knockout Stages,Semi-finals,Haiti,Mexico,Haiti,Mexico,1,91426,B Alceus,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784542,2019-07-03,CONCACAF Gold Cup,2019,Knockout Stages,Semi-finals,Haiti,Mexico,Mexico,Haiti,0,83166,L Luis Rodriguez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784542,2019-07-03,CONCACAF Gold Cup,2019,Knockout Stages,Semi-finals,Haiti,Mexico,Mexico,Haiti,0,52249,H Moreno,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784541,2019-07-01,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,USA,Curacao,Curacao,USA,0,103325,Shermaine Martina,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784541,2019-07-01,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,USA,Curacao,Curacao,USA,0,65982,E Hooi,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784538,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Haiti,Canada,Haiti,Canada,1,112323,S Saba,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784538,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Haiti,Canada,Canada,Haiti,0,70504,D Henry,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784540,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Jamaica,Panama,Jamaica,Panama,1,100455,D Lowe,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784540,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Jamaica,Panama,Jamaica,Panama,1,101081,S Nicholson,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784540,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Jamaica,Panama,Jamaica,Panama,1,55414,M Hector,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784540,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Jamaica,Panama,Panama,Jamaica,0,91368,Y Barcenas,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784539,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Mexico,Costa Rica,1,83166,L Luis Rodriguez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784539,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Mexico,Costa Rica,1,83151,C Salcedo,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784539,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Mexico,Costa Rica,1,52924,J dos Santos,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784539,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Mexico,Costa Rica,1,109078,C Rodriguez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784539,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Costa Rica,Mexico,0,59819,O Duarte,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784539,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Costa Rica,Mexico,0,117631,K Fuller,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784539,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Costa Rica,Mexico,0,61557,C Gamboa,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784539,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Costa Rica,Mexico,0,110699,Allan Cruz,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,784539,2019-06-30,CONCACAF Gold Cup,2019,Knockout Stages,Quarter-finals,Mexico,Costa Rica,Costa Rica,Mexico,0,52549,B Ruiz,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1703&tab=tab-2090
soccerbase,707957,2015-07-27,CONCACAF Gold Cup,2015,default,Final,Jamaica,Mexico,Jamaica,Mexico,1,67201,J Watson,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,707957,2015-07-27,CONCACAF Gold Cup,2015,default,Final,Jamaica,Mexico,Jamaica,Mexico,1,59644,R Austin,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,707957,2015-07-27,CONCACAF Gold Cup,2015,default,Final,Jamaica,Mexico,Mexico,Jamaica,0,59862,D Reyes,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,707957,2015-07-27,CONCACAF Gold Cup,2015,default,Final,Jamaica,Mexico,Mexico,Jamaica,0,82633,J Duenas,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,707956,2015-07-25,CONCACAF Gold Cup,2015,default,3rd/4th Place play-off,USA,Panama,USA,Panama,1,58182,T Chandler,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,707956,2015-07-25,CONCACAF Gold Cup,2015,default,3rd/4th Place play-off,USA,Panama,USA,Panama,1,52610,F Johnson,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,707956,2015-07-25,CONCACAF Gold Cup,2015,default,3rd/4th Place play-off,USA,Panama,USA,Panama,1,76148,D Yedlin,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,707956,2015-07-25,CONCACAF Gold Cup,2015,default,3rd/4th Place play-off,USA,Panama,Panama,USA,0,59758,R Torres,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,707956,2015-07-25,CONCACAF Gold Cup,2015,default,3rd/4th Place play-off,USA,Panama,Panama,USA,0,59754,A Godoy,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,707956,2015-07-25,CONCACAF Gold Cup,2015,default,3rd/4th Place play-off,USA,Panama,Panama,USA,0,59753,A Cooper,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,708024,2015-07-23,CONCACAF Gold Cup,2015,default,Semi-finals,Panama,Mexico,Panama,Mexico,1,59760,H Cummings,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,708024,2015-07-23,CONCACAF Gold Cup,2015,default,Semi-finals,Panama,Mexico,Panama,Mexico,1,59758,R Torres,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,708024,2015-07-23,CONCACAF Gold Cup,2015,default,Semi-finals,Panama,Mexico,Panama,Mexico,1,54865,A Quintero,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,708024,2015-07-23,CONCACAF Gold Cup,2015,default,Semi-finals,Panama,Mexico,Panama,Mexico,1,59754,A Godoy,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,708024,2015-07-23,CONCACAF Gold Cup,2015,default,Semi-finals,Panama,Mexico,Panama,Mexico,1,59753,A Cooper,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,708024,2015-07-23,CONCACAF Gold Cup,2015,default,Semi-finals,Panama,Mexico,Panama,Mexico,1,84701,V Pimentel,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,708024,2015-07-23,CONCACAF Gold Cup,2015,default,Semi-finals,Panama,Mexico,Panama,Mexico,1,31212,L Tejada,red,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,708024,2015-07-23,CONCACAF Gold Cup,2015,default,Semi-finals,Panama,Mexico,Panama,Mexico,1,82621,R Nurse,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,708024,2015-07-23,CONCACAF Gold Cup,2015,default,Semi-finals,Panama,Mexico,Mexico,Panama,0,54583,P Aguilar,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
soccerbase,708024,2015-07-23,CONCACAF Gold Cup,2015,default,Semi-finals,Panama,Mexico,Mexico,Panama,0,70533,J Orozco,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1434
