source,soccerbase_game_id,date,competition,season,tab,stage,home_team,away_team,home_possession,away_possession,home_shots_on_target,away_shots_on_target,home_shots_off_target,away_shots_off_target,home_corners,away_corners,stats_source,source_url
soccerbase,820791,2021-10-11,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,N Macedonia,Germany,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820792,2021-10-11,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Romania,Armenia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820816,2021-10-08,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Germany,Romania,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820820,2021-10-08,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Iceland,Armenia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820821,2021-10-08,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Liechtenstein,N Macedonia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820751,2021-09-08,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Armenia,Liechtenstein,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820768,2021-09-08,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Iceland,Germany,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820769,2021-09-08,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,N Macedonia,Romania,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820786,2021-09-05,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Germany,Armenia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820774,2021-09-05,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Iceland,N Macedonia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820789,2021-09-05,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Romania,Liechtenstein,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820729,2021-09-02,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Iceland,Romania,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820730,2021-09-02,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Liechtenstein,Germany,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820731,2021-09-02,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,N Macedonia,Armenia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820692,2021-03-31,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Armenia,Romania,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820718,2021-03-31,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Germany,N Macedonia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820720,2021-03-31,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Liechtenstein,Iceland,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820674,2021-03-28,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Armenia,Iceland,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820690,2021-03-28,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,N Macedonia,Liechtenstein,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820691,2021-03-28,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Romania,Germany,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820654,2021-03-25,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Germany,Iceland,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820655,2021-03-25,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Liechtenstein,Armenia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,820656,2021-03-25,World Cup,2022,Europe (Qualifying): J,Qualifying Group 10 Matches and results,Romania,N Macedonia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2167&roundTab=roundTab_10
soccerbase,801474,2022-03-30,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Bolivia,Brazil,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801475,2022-03-30,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Chile,Uruguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801476,2022-03-30,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Ecuador,Argentina,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801472,2022-03-30,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Peru,Paraguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801473,2022-03-30,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Venezuela,Colombia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801471,2022-03-25,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Argentina,Venezuela,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801469,2022-03-24,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Brazil,Chile,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801468,2022-03-24,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Colombia,Bolivia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801470,2022-03-24,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Paraguay,Ecuador,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801467,2022-03-24,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Uruguay,Peru,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801464,2022-02-02,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Brazil,Paraguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801463,2022-02-02,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Peru,Ecuador,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801466,2022-02-01,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Argentina,Colombia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801465,2022-02-01,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Bolivia,Chile,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801462,2022-02-01,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Uruguay,Venezuela,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801460,2022-01-28,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Chile,Argentina,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801457,2022-01-28,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Colombia,Peru,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801458,2022-01-28,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Venezuela,Bolivia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801461,2022-01-27,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Ecuador,Brazil,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801459,2022-01-27,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Paraguay,Uruguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801456,2021-11-17,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Chile,Ecuador,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801455,2021-11-16,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Argentina,Brazil,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801454,2021-11-16,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Bolivia,Uruguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801452,2021-11-16,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Colombia,Paraguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801453,2021-11-16,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Venezuela,Peru,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801449,2021-11-12,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Brazil,Colombia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801448,2021-11-12,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Peru,Bolivia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801447,2021-11-12,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Uruguay,Argentina,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801450,2021-11-11,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Ecuador,Venezuela,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801451,2021-11-11,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Paraguay,Chile,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801444,2021-10-15,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Argentina,Peru,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801443,2021-10-15,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Brazil,Uruguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801445,2021-10-15,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Chile,Venezuela,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801446,2021-10-14,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Bolivia,Paraguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801442,2021-10-14,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Colombia,Ecuador,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801410,2021-10-11,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Argentina,Uruguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801411,2021-10-11,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Chile,Paraguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801409,2021-10-10,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Bolivia,Peru,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801407,2021-10-10,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Colombia,Brazil,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801408,2021-10-10,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Venezuela,Ecuador,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801440,2021-10-08,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Ecuador,Bolivia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801441,2021-10-08,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Paraguay,Argentina,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801438,2021-10-08,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Peru,Chile,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801437,2021-10-08,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Uruguay,Colombia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801439,2021-10-08,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Venezuela,Brazil,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801436,2021-09-10,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Argentina,Bolivia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801434,2021-09-10,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Brazil,Peru,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801433,2021-09-10,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Colombia,Chile,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801435,2021-09-09,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Paraguay,Venezuela,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801432,2021-09-09,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Uruguay,Ecuador,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801413,2021-09-06,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Peru,Venezuela,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,875003,2021-09-05,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Brazil,Argentina,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801416,2021-09-05,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Ecuador,Chile,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801415,2021-09-05,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Paraguay,Colombia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801412,2021-09-05,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Uruguay,Bolivia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801430,2021-09-03,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Chile,Brazil,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801427,2021-09-03,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Peru,Uruguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801428,2021-09-03,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Venezuela,Argentina,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801429,2021-09-02,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Bolivia,Colombia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801431,2021-09-02,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Ecuador,Paraguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801425,2021-06-09,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Chile,Bolivia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801422,2021-06-09,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Colombia,Argentina,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801424,2021-06-09,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Paraguay,Brazil,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801426,2021-06-08,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Ecuador,Peru,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801423,2021-06-08,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Venezuela,Uruguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801419,2021-06-05,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Brazil,Ecuador,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801421,2021-06-04,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Argentina,Chile,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801418,2021-06-04,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Peru,Colombia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801420,2021-06-03,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Bolivia,Venezuela,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801417,2021-06-03,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Uruguay,Paraguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801403,2020-11-18,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Peru,Argentina,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801406,2020-11-17,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Ecuador,Colombia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801405,2020-11-17,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Paraguay,Bolivia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801402,2020-11-17,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Uruguay,Brazil,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801404,2020-11-17,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Venezuela,Chile,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801398,2020-11-14,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Brazil,Venezuela,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801400,2020-11-13,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Argentina,Paraguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801401,2020-11-13,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Chile,Peru,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801397,2020-11-13,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Colombia,Uruguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801399,2020-11-12,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Bolivia,Ecuador,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801395,2020-10-14,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Chile,Colombia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801392,2020-10-14,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Peru,Brazil,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801394,2020-10-13,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Bolivia,Argentina,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801396,2020-10-13,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Ecuador,Uruguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801393,2020-10-13,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Venezuela,Paraguay,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
soccerbase,801389,2020-10-10,World Cup,2022,Conmebol (Qualifying),CONMEBOL Qualifying Matches and results,Brazil,Bolivia,,,,,,,,,not_available_in_static_html,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2168
