source,soccerbase_game_id,date,competition,season,tab,stage,home_team,away_team,team,opponent,is_home,player_id,player_name,card_type,minute,event_source,source_url
soccerbase,849211,2022-12-18,World Cup,2022,default,Final,Argentina,France,Argentina,France,1,117769,G Montiel,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849211,2022-12-18,World Cup,2022,default,Final,Argentina,France,Argentina,France,1,75352,L Paredes,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849211,2022-12-18,World Cup,2022,default,Final,Argentina,France,Argentina,France,1,146709,E Fernandez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849211,2022-12-18,World Cup,2022,default,Final,Argentina,France,Argentina,France,1,97936,M Acuna,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849211,2022-12-18,World Cup,2022,default,Final,Argentina,France,France,Argentina,0,66569,A Rabiot,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849211,2022-12-18,World Cup,2022,default,Final,Argentina,France,France,Argentina,0,88176,M Thuram,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849211,2022-12-18,World Cup,2022,default,Final,Argentina,France,France,Argentina,0,55730,O Giroud,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849210,2022-12-17,World Cup,2022,default,3rd/4th Place Play-Off,Croatia,Morocco,Morocco,Croatia,0,86167,S Amallah,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849210,2022-12-17,World Cup,2022,default,3rd/4th Place Play-Off,Croatia,Morocco,Morocco,Croatia,0,123795,A Ounahi,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849209,2022-12-14,World Cup,2022,default,Semi-finals,France,Morocco,Morocco,France,0,80669,S Boufal,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849208,2022-12-13,World Cup,2022,default,Semi-finals,Argentina,Croatia,Argentina,Croatia,1,114081,C Romero,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849208,2022-12-13,World Cup,2022,default,Semi-finals,Argentina,Croatia,Argentina,Croatia,1,54605,N Otamendi,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849208,2022-12-13,World Cup,2022,default,Semi-finals,Argentina,Croatia,Croatia,Argentina,0,88011,D Livakovic,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849208,2022-12-13,World Cup,2022,default,Semi-finals,Argentina,Croatia,Croatia,Argentina,0,58067,M Kovacic,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871578,2022-12-10,World Cup,2022,default,Quarter-finals,England,France,England,France,1,58712,H Maguire,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871578,2022-12-10,World Cup,2022,default,Quarter-finals,England,France,France,England,0,90072,T Hernandez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871578,2022-12-10,World Cup,2022,default,Quarter-finals,England,France,France,England,0,54123,A Griezmann,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871578,2022-12-10,World Cup,2022,default,Quarter-finals,England,France,France,England,0,88995,O Dembele,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871596,2022-12-10,World Cup,2022,default,Quarter-finals,Morocco,Portugal,Morocco,Portugal,1,116612,A Dari,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871596,2022-12-10,World Cup,2022,default,Quarter-finals,Morocco,Portugal,Morocco,Portugal,1,130243,W Cheddira,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871596,2022-12-10,World Cup,2022,default,Quarter-finals,Morocco,Portugal,Morocco,Portugal,1,130243,W Cheddira,red,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871596,2022-12-10,World Cup,2022,default,Quarter-finals,Morocco,Portugal,Portugal,Morocco,0,128908,Vitinha,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871595,2022-12-09,World Cup,2022,default,Quarter-finals,Croatia,Brazil,Croatia,Brazil,1,67235,M Brozovic,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871595,2022-12-09,World Cup,2022,default,Quarter-finals,Croatia,Brazil,Croatia,Brazil,1,69062,B Petkovic,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871595,2022-12-09,World Cup,2022,default,Quarter-finals,Croatia,Brazil,Brazil,Croatia,0,66754,Marquinhos,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871595,2022-12-09,World Cup,2022,default,Quarter-finals,Croatia,Brazil,Brazil,Croatia,0,63899,Danilo,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871595,2022-12-09,World Cup,2022,default,Quarter-finals,Croatia,Brazil,Brazil,Croatia,0,65160,Casemiro,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Netherlands,Argentina,1,121666,J Timber,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Netherlands,Argentina,1,57044,S Berghuis,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Netherlands,Argentina,1,79264,S Bergwijn,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Netherlands,Argentina,1,77075,W Weghorst,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Netherlands,Argentina,1,64031,M Depay,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Argentina,Netherlands,0,54605,N Otamendi,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Argentina,Netherlands,0,85638,G Pezzella,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Argentina,Netherlands,0,114081,C Romero,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Argentina,Netherlands,0,97936,M Acuna,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Argentina,Netherlands,0,119327,L Martinez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Argentina,Netherlands,0,117769,G Montiel,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Argentina,Netherlands,0,75352,L Paredes,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,871577,2022-12-09,World Cup,2022,default,Quarter-finals,Netherlands,Argentina,Argentina,Netherlands,0,39850,L Messi,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849203,2022-12-06,World Cup,2022,default,Last 16,Morocco,Spain,Morocco,Spain,1,84821,R Saiss,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849203,2022-12-06,World Cup,2022,default,Last 16,Morocco,Spain,Spain,Morocco,0,68462,A Laporte,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849204,2022-12-06,World Cup,2022,default,Last 16,Portugal,Switzerland,Switzerland,Portugal,0,89499,E Comert,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849204,2022-12-06,World Cup,2022,default,Last 16,Portugal,Switzerland,Switzerland,Portugal,0,65436,F Schar,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849202,2022-12-05,World Cup,2022,default,Last 16,Brazil,South Korea,South Korea,Brazil,0,95633,Jung Woo-Young,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849201,2022-12-05,World Cup,2022,default,Last 16,Japan,Croatia,Croatia,Japan,0,76018,B Barisic,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849201,2022-12-05,World Cup,2022,default,Last 16,Japan,Croatia,Croatia,Japan,0,58067,M Kovacic,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849199,2022-12-04,World Cup,2022,default,Last 16,England,Senegal,Senegal,England,0,66090,K Koulibaly,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849200,2022-12-04,World Cup,2022,default,Last 16,France,Poland,France,Poland,1,110119,A Tchouameni,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849200,2022-12-04,World Cup,2022,default,Last 16,France,Poland,Poland,France,0,56796,B Bereszynski,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849200,2022-12-04,World Cup,2022,default,Last 16,France,Poland,Poland,France,0,90314,M Cash,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849198,2022-12-03,World Cup,2022,default,Last 16,Argentina,Australia,Australia,Argentina,0,65354,M Degenek,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849198,2022-12-03,World Cup,2022,default,Last 16,Argentina,Australia,Australia,Argentina,0,66873,J Irvine,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849197,2022-12-03,World Cup,2022,default,Last 16,Netherlands,USA,Netherlands,USA,1,82723,F de Jong,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849197,2022-12-03,World Cup,2022,default,Last 16,Netherlands,USA,Netherlands,USA,1,106199,T Koopmeiners,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764
soccerbase,849186,2022-11-29,World Cup,2022,Group Stage,Group A Matches and results,Ecuador,Senegal,Senegal,Ecuador,0,55687,I Gueye,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851146,2022-11-29,World Cup,2022,Group Stage,Group A Matches and results,Netherlands,Qatar,Netherlands,Qatar,1,68645,N Ake,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,849175,2022-11-25,World Cup,2022,Group Stage,Group A Matches and results,Netherlands,Ecuador,Ecuador,Netherlands,0,115176,J Mendez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851145,2022-11-25,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Senegal,Qatar,Senegal,1,80484,Ismaeel Mohammad,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851145,2022-11-25,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Senegal,Qatar,Senegal,1,112371,Homam El Amin,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851145,2022-11-25,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Senegal,Qatar,Senegal,1,106001,Assim Madibo,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851145,2022-11-25,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Senegal,Senegal,Qatar,0,109623,I Jakobs,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851145,2022-11-25,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Senegal,Senegal,Qatar,0,125023,P Ciss,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851145,2022-11-25,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Senegal,Senegal,Qatar,0,116856,B Dia,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,849164,2022-11-21,World Cup,2022,Group Stage,Group A Matches and results,Senegal,Netherlands,Senegal,Netherlands,1,55690,N Mendy,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,849164,2022-11-21,World Cup,2022,Group Stage,Group A Matches and results,Senegal,Netherlands,Senegal,Netherlands,1,55687,I Gueye,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,849164,2022-11-21,World Cup,2022,Group Stage,Group A Matches and results,Senegal,Netherlands,Netherlands,Senegal,0,94300,M de Ligt,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851144,2022-11-20,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Ecuador,Qatar,Ecuador,1,80477,S Saad Al Sheeb,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851144,2022-11-20,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Ecuador,Qatar,Ecuador,1,80486,Karim Boudiaf,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851144,2022-11-20,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Ecuador,Qatar,Ecuador,1,96198,Almoez Ali,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851144,2022-11-20,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Ecuador,Qatar,Ecuador,1,94273,Akram Afif,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851144,2022-11-20,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Ecuador,Ecuador,Qatar,0,134664,M Caicedo,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,851144,2022-11-20,World Cup,2022,Group Stage,Group A Matches and results,Qatar,Ecuador,Ecuador,Qatar,0,115176,J Mendez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament.sd?tourn_id=1764&tab=tab-2166
soccerbase,849188,2022-11-29,World Cup,2022,Group Stage: Group B,Group B Matches and results,Iran,USA,Iran,USA,1,112023,S Hosseini,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849188,2022-11-29,World Cup,2022,Group Stage: Group B,Group B Matches and results,Iran,USA,Iran,USA,1,138841,A Jalali,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849188,2022-11-29,World Cup,2022,Group Stage: Group B,Group B Matches and results,Iran,USA,USA,Iran,0,91306,T Adams,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849187,2022-11-29,World Cup,2022,Group Stage: Group B,Group B Matches and results,Wales,England,Wales,England,1,89708,D James,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849187,2022-11-29,World Cup,2022,Group Stage: Group B,Group B Matches and results,Wales,England,Wales,England,1,46488,A Ramsey,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849177,2022-11-25,World Cup,2022,Group Stage: Group B,Group B Matches and results,Wales,Iran,Wales,Iran,1,44062,W Hennessey,red,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849177,2022-11-25,World Cup,2022,Group Stage: Group B,Group B Matches and results,Wales,Iran,Wales,Iran,1,89709,J Rodon,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849177,2022-11-25,World Cup,2022,Group Stage: Group B,Group B Matches and results,Wales,Iran,Iran,Wales,0,80472,R Rezaeian,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849177,2022-11-25,World Cup,2022,Group Stage: Group B,Group B Matches and results,Wales,Iran,Iran,Wales,0,71138,A Jahanbakhsh,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849165,2022-11-21,World Cup,2022,Group Stage: Group B,Group B Matches and results,England,Iran,Iran,England,0,80473,M Pouraliganji,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849165,2022-11-21,World Cup,2022,Group Stage: Group B,Group B Matches and results,England,Iran,Iran,England,0,71138,A Jahanbakhsh,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849166,2022-11-21,World Cup,2022,Group Stage: Group B,Group B Matches and results,USA,Wales,USA,Wales,1,121659,S Dest,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849166,2022-11-21,World Cup,2022,Group Stage: Group B,Group B Matches and results,USA,Wales,USA,Wales,1,59748,T Ream,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849166,2022-11-21,World Cup,2022,Group Stage: Group B,Group B Matches and results,USA,Wales,USA,Wales,1,89996,K Acosta,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849166,2022-11-21,World Cup,2022,Group Stage: Group B,Group B Matches and results,USA,Wales,USA,Wales,1,102803,W McKennie,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849166,2022-11-21,World Cup,2022,Group Stage: Group B,Group B Matches and results,USA,Wales,Wales,USA,0,100492,C Mepham,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849166,2022-11-21,World Cup,2022,Group Stage: Group B,Group B Matches and results,USA,Wales,Wales,USA,0,43700,G Bale,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_1
soccerbase,849189,2022-11-30,World Cup,2022,Group Stage: Group C,Group C Matches and results,Poland,Argentina,Poland,Argentina,1,54307,G Krychowiak,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849189,2022-11-30,World Cup,2022,Group Stage: Group C,Group C Matches and results,Poland,Argentina,Argentina,Poland,0,97936,M Acuna,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849190,2022-11-30,World Cup,2022,Group Stage: Group C,Group C Matches and results,Saudi Arabia,Mexico,Saudi Arabia,Mexico,1,117969,Abdulelah Al Amri,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849190,2022-11-30,World Cup,2022,Group Stage: Group C,Group C Matches and results,Saudi Arabia,Mexico,Saudi Arabia,Mexico,1,117254,Hassan Al Tambakti,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849190,2022-11-30,World Cup,2022,Group Stage: Group C,Group C Matches and results,Saudi Arabia,Mexico,Saudi Arabia,Mexico,1,67154,Saleh Al Shehri,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849190,2022-11-30,World Cup,2022,Group Stage: Group C,Group C Matches and results,Saudi Arabia,Mexico,Saudi Arabia,Mexico,1,110172,Hattan Bahbri,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849190,2022-11-30,World Cup,2022,Group Stage: Group C,Group C Matches and results,Saudi Arabia,Mexico,Saudi Arabia,Mexico,1,125011,Abdullah Madu,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849190,2022-11-30,World Cup,2022,Group Stage: Group C,Group C Matches and results,Saudi Arabia,Mexico,Saudi Arabia,Mexico,1,139686,Ali Al Hassan,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849190,2022-11-30,World Cup,2022,Group Stage: Group C,Group C Matches and results,Saudi Arabia,Mexico,Mexico,Saudi Arabia,0,96890,E Alvarez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849178,2022-11-26,World Cup,2022,Group Stage: Group C,Group C Matches and results,Argentina,Mexico,Argentina,Mexico,1,117769,G Montiel,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849178,2022-11-26,World Cup,2022,Group Stage: Group C,Group C Matches and results,Argentina,Mexico,Mexico,Argentina,0,69152,H Herrera,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849178,2022-11-26,World Cup,2022,Group Stage: Group C,Group C Matches and results,Argentina,Mexico,Mexico,Argentina,0,90137,E Gutierrez,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849178,2022-11-26,World Cup,2022,Group Stage: Group C,Group C Matches and results,Argentina,Mexico,Mexico,Argentina,0,59843,N Araujo,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849178,2022-11-26,World Cup,2022,Group Stage: Group C,Group C Matches and results,Argentina,Mexico,Mexico,Argentina,0,115764,R Alvarado,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849179,2022-11-26,World Cup,2022,Group Stage: Group C,Group C Matches and results,Poland,Saudi Arabia,Poland,Saudi Arabia,1,131639,J Kiwior,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849179,2022-11-26,World Cup,2022,Group Stage: Group C,Group C Matches and results,Poland,Saudi Arabia,Poland,Saudi Arabia,1,90314,M Cash,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849179,2022-11-26,World Cup,2022,Group Stage: Group C,Group C Matches and results,Poland,Saudi Arabia,Poland,Saudi Arabia,1,60984,A Milik,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849179,2022-11-26,World Cup,2022,Group Stage: Group C,Group C Matches and results,Poland,Saudi Arabia,Saudi Arabia,Poland,0,117969,Abdulelah Al Amri,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849179,2022-11-26,World Cup,2022,Group Stage: Group C,Group C Matches and results,Poland,Saudi Arabia,Saudi Arabia,Poland,0,125751,A Abdulelah Al Malki,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849167,2022-11-22,World Cup,2022,Group Stage: Group C,Group C Matches and results,Argentina,Saudi Arabia,Saudi Arabia,Argentina,0,97302,Mohammed Al Owais,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849167,2022-11-22,World Cup,2022,Group Stage: Group C,Group C Matches and results,Argentina,Saudi Arabia,Saudi Arabia,Argentina,0,111929,A Ali Al Bulayhi,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
soccerbase,849167,2022-11-22,World Cup,2022,Group Stage: Group C,Group C Matches and results,Argentina,Saudi Arabia,Saudi Arabia,Argentina,0,125034,Saud Abdulhamid,yellow,,lineup_bubble,https://www.soccerbase.com/tournaments/tournament_tab.sd?tourn_id=1764&tab_id=2166&roundTab=roundTab_2
